controller,seed,manifest_id,scenario_id,scenario_type,scenario_category,primary_actor_id,actor_ids,mixed,route_position_m,encountered,evaluable,encountered_at_s,resolved_at_s,time_to_resolve_s,completed,success,collision,deadlock_duration_s,overtake_attempted,overtake_successful,minimum_ttc_s,minimum_clearance_m
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00007,stopped_car,stopped_car,sim-001eea27-stopped-car-00007,sim-001eea27-stopped-car-00007,False,688.7415448394545,True,True,84.64999999999733,105.74999999999613,21.0999999999988,True,True,False,0.0,True,True,1.9085559429774235,1.5279744879732475
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00008,truck,mixed,sim-001eea27-truck-00008,sim-001eea27-truck-00008|sim-001eea27-left-traffic-00008,True,780.5611838470593,True,True,147.0999999999992,172.55000000000499,25.450000000005787,True,True,False,0.0,False,False,9.627713694274766,3.3
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00009,pedestrian,pedestrian,sim-001eea27-pedestrian-00009,sim-001eea27-pedestrian-00009,False,864.7972144319806,True,True,116.34999999999553,137.69999999999706,21.35000000000153,True,True,False,0.1,False,False,7.5677621548376885,5.925000000000001
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00010,slow_car,slow_car,sim-001eea27-slow-car-00010,sim-001eea27-slow-car-00010,False,965.3852582635416,True,True,168.15000000000398,180.40000000000677,12.250000000002785,True,True,False,0.0,False,False,,3.625
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00011,truck,truck,sim-001eea27-truck-00011,sim-001eea27-truck-00011,False,1039.181366174329,True,True,146.79999999999913,172.25000000000492,25.450000000005787,True,True,False,0.0,False,False,8.695884763349282,3.3
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00012,slow_car,slow_car,sim-001eea27-slow-car-00012,sim-001eea27-slow-car-00012,False,1121.0302507375836,True,True,165.50000000000338,178.85000000000642,13.350000000003035,True,True,False,0.0,False,False,,3.625
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00013,stopped_car,stopped_car,sim-001eea27-stopped-car-00013,sim-001eea27-stopped-car-00013,False,1218.9988262222016,True,True,163.90000000000302,172.55000000000499,8.650000000001967,True,True,False,0.0,False,False,,3.625
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00014,truck,mixed,sim-001eea27-truck-00014,sim-001eea27-truck-00014|sim-001eea27-left-traffic-00014,True,1300.438545653195,True,True,174.8500000000055,184.40000000000768,9.550000000002171,True,True,False,0.0,False,False,0.011767271482946639,-1.875
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00015,slow_car,slow_car,sim-001eea27-slow-car-00015,sim-001eea27-slow-car-00015,False,1369.0355878858625,True,True,180.20000000000672,215.7000000000148,35.50000000000807,True,False,True,0.0,True,True,0.7569268754075295,1.1447302164677664
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00016,pedestrian,pedestrian,sim-001eea27-pedestrian-00016,sim-001eea27-pedestrian-00016,False,1448.4305568434665,True,True,182.7500000000073,201.40000000001154,18.65000000000424,True,True,False,0.1,False,False,,0.42500000000000027
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00018,slow_car,slow_car,sim-001eea27-slow-car-00018,sim-001eea27-slow-car-00018,False,1647.6820930423999,True,True,216.2000000000149,255.00000000002373,38.80000000000882,True,True,False,1.5500000000000007,False,False,,3.625
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00019,slow_car,slow_car,sim-001eea27-slow-car-00019,sim-001eea27-slow-car-00019,False,1747.3630524765197,True,True,225.350000000017,256.8500000000241,31.500000000007134,True,True,False,0.0,False,False,,3.625
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00020,pedestrian,pedestrian,sim-001eea27-pedestrian-00020,sim-001eea27-pedestrian-00020,False,1831.4910229155166,True,True,227.1000000000174,245.70000000002162,18.60000000000423,True,True,False,0.1,False,False,,0.42500000000000027
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00021,truck,mixed,sim-001eea27-truck-00021,sim-001eea27-truck-00021|sim-001eea27-left-traffic-00021,True,1935.1228548142667,True,True,258.9500000000246,288.60000000003134,29.65000000000674,True,True,False,1.7000000000000008,False,False,23.10346127481258,3.3
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00022,slow_car,mixed,sim-001eea27-slow-car-00022,sim-001eea27-slow-car-00022|sim-001eea27-left-traffic-00022,True,2008.6570715854918,True,True,255.15000000002377,283.6500000000302,28.50000000000645,True,True,False,0.0,True,True,12.597760694028574,3.625
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00024,truck,mixed,sim-001eea27-truck-00024,sim-001eea27-truck-00024|sim-001eea27-left-traffic-00024,True,2179.4507158593246,True,False,287.000000000031,,,False,False,False,0.0,False,False,34.40538714520547,39.945413709076256
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00025,truck,truck,sim-001eea27-truck-00025,sim-001eea27-truck-00025,False,2261.821959076515,True,False,284.70000000003046,,,False,False,False,0.0,False,False,,11.877463757443465
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00026,pedestrian,pedestrian,sim-001eea27-pedestrian-00026,sim-001eea27-pedestrian-00026,False,2337.2325475994044,True,False,286.85000000003095,,,False,False,False,0.0,False,False,,5.075448857659467
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00027,truck,truck,sim-001eea27-truck-00027,sim-001eea27-truck-00027,False,2432.6772587135474,False,False,,,,False,False,False,0.0,False,False,,
